SubjectID,SubjectName,TrainCount,DevCount,TestCount,TotalCount,PresentInSplits
gnd:4129214-5,Fordismus,2,0,0,2,1
gnd:4154991-0,Formale Grammatik,2,0,0,2,1
gnd:4296589-5,Formationsflug,2,0,0,2,1
gnd:4385209-9,Formelsprache (Fachsprache),2,0,0,2,1
gnd:4155011-0,Formenbau,2,0,0,2,1
gnd:4712158-0,Formmessung,2,0,0,2,1
gnd:4127137-3,Formular,2,0,0,2,1
gnd:4240217-7,Formänderungsvermögen,2,0,0,2,1
gnd:4155043-2,Forschungsbericht,2,0,0,2,1
gnd:4710810-1,Forschungsflugzeug,2,0,0,2,1
gnd:4841520-0,Forschungsgebäude,2,0,0,2,1
gnd:4276414-2,Forstbotanik,2,0,0,2,1
gnd:4121289-7,Forstlicher Standort,2,0,0,2,1
gnd:4155066-3,Forstsaatgut,0,2,0,2,1
gnd:4488988-4,Fossile Foraminiferen,2,0,0,2,1
gnd:4173107-4,Fossiler Boden,2,0,0,2,1
gnd:4045869-6,Fotoapparat,2,0,0,2,1
gnd:4174480-9,Fotochromes Glas,2,0,0,2,1
gnd:4134710-9,Fourier-Transform-Technik,2,0,0,2,1
gnd:4113604-4,Fragetechnik,2,0,0,2,1
gnd:4155144-8,Fraktographie,2,0,0,2,1
gnd:4122147-3,Frame-Theorie,2,0,0,2,1
gnd:4155196-5,Franquismus,2,0,0,2,1
gnd:4071432-9,Frauenkloster,2,0,0,2,1
gnd:4155280-5,Freie Algebra,2,0,0,2,1
gnd:4325741-0,Freie Auflösung,2,0,0,2,1
gnd:4155287-8,Freie Rede,0,0,2,2,1
gnd:4155296-9,Freier Modul,2,0,0,2,1
gnd:4224163-7,Freigabe,2,0,0,2,1
gnd:4155316-0,Freiheitsentziehung,2,0,0,2,1
gnd:4649274-4,Freilegung,2,0,0,2,1
gnd:4379234-0,Freiwillige Selbstkontrolle,2,0,0,2,1
gnd:4155351-2,Freiwilliges soziales Jahr,2,0,0,2,1
gnd:4018391-9,Freizeiteinrichtung,2,0,0,2,1
gnd:4155371-8,Fremder (Motiv),2,0,0,2,1
gnd:4155400-0,Frequenzgang,2,0,0,2,1
gnd:4271142-3,Frequenzteiler,2,0,0,2,1
gnd:4155423-1,Frequenzvervielfachung,2,0,0,2,1
gnd:4332375-3,Fridman-Universum,2,0,0,2,1
gnd:4679328-8,Friedenssichernde Maßnahme,2,0,0,2,1
gnd:4120183-8,Friesisch,2,0,0,2,1
gnd:4155496-6,Frostboden,2,0,0,2,1
gnd:4155515-6,Fruchtkörperbildung,2,0,0,2,1
gnd:4155254-4,Fréchet-Raum,2,0,0,2,1
gnd:4155566-1,Fuchs-Gruppe,0,0,2,2,1
gnd:4772403-1,Fugenfüllung,2,0,0,2,1
gnd:4491950-5,Fundamentalismus (Motiv),2,0,0,2,1
gnd:4125556-2,Funkdienst,2,0,0,2,1
gnd:4485771-8,Funkelrauschen,2,0,0,2,1
gnd:4113650-0,Funkempfänger,2,0,0,2,1
gnd:4139643-1,Funkenentladung,2,0,0,2,1
gnd:4155661-6,Funktion beschränkter mittlerer Oszillation,2,0,0,2,1
gnd:4155684-7,Funktionelle Gruppe,2,0,0,2,1
gnd:4121302-6,Funktionelle Gymnastik,0,0,2,2,1
gnd:4126507-5,Funktionsstörung,0,0,2,2,1
gnd:4132726-3,Funktionsverbgefüge,2,0,0,2,1
gnd:4018944-2,Furcht,2,0,0,2,1
gnd:4227483-7,Furnier,2,0,0,2,1
gnd:4155723-2,Fusarium,2,0,0,2,1
gnd:4456182-9,Futtererbse,2,0,0,2,1
gnd:4123250-1,Futtermittelherstellung,2,0,0,2,1
gnd:7611759-5,Futtermittelqualität,2,0,0,2,1
gnd:4802783-2,Fuzzy-Clusteranalyse,2,0,0,2,1
gnd:7615986-3,Fuzzy-Logik Typ 2,2,0,0,2,1
gnd:4201987-4,Fuzzy-Zufallsvariable,2,0,0,2,1
gnd:4018975-2,Fußballspieler,2,0,0,2,1
gnd:4121306-3,Fußkrankheit,0,0,2,2,1
gnd:4155570-3,Führer (Person),2,0,0,2,1
gnd:4415910-9,Führungsaufgabe,0,0,2,2,1
gnd:4155584-3,Füllstandmessung,2,0,0,2,1
gnd:4128667-4,Fürbitte,2,0,0,2,1
gnd:4304876-6,Fürstbischof,2,0,0,2,1
gnd:7723480-7,G-Protein gekoppelter Rezeptor,2,0,0,2,1
gnd:4786376-6,Galileo (Satellitennavigation),2,0,0,2,1
gnd:4129892-5,Galvanische Beschichtung,2,0,0,2,1
gnd:4155907-1,Galvanisches Element,2,0,0,2,1
gnd:4131592-3,Ganze Funktion,2,0,0,2,1
gnd:4019244-1,Ganzheitsmedizin,2,0,0,2,1
gnd:4155943-5,Ganzheitspädagogik,2,0,0,2,1
gnd:4019251-9,Garage,2,0,0,2,1
gnd:4411437-0,Gartenstadtbewegung,2,0,0,2,1
gnd:4325461-5,Gas-Feststoff-System,2,0,0,2,1
gnd:4156024-3,Gas-Flüssigkeit-System,2,0,0,2,1
gnd:4552061-6,Gasmolekül,2,0,0,2,1
gnd:4019379-2,Gasschweißen,0,0,2,2,1
gnd:4156059-0,Gastmahl,2,0,0,2,1
gnd:4525888-0,Gastrointestinaler Krebs,0,0,2,2,1
gnd:4156105-3,Gauß-Abbildung,2,0,0,2,1
gnd:4336399-4,Gauß-Integralsatz,2,0,0,2,1
gnd:4200026-9,Gaußsches Rauschen,2,0,0,2,1
gnd:4019567-3,Gebrauchsmusterrecht,0,0,2,2,1
gnd:4130591-7,Gebrauchstext,2,0,0,2,1
gnd:4156167-3,Gebrauchsvorteil,2,0,0,2,1
gnd:4130179-1,Gebrauchtwarenhandel,2,0,0,2,1
gnd:4121315-4,Gebärmutterkrankheit,2,0,0,2,1
gnd:4156126-0,Gebärmutterschleimhaut,2,0,0,2,1
gnd:4236161-8,Gebäudereinigung,2,0,0,2,1
gnd:4156206-9,Geduld,2,0,0,2,1
gnd:4431432-2,Gedächtnis (Motiv),2,0,0,2,1
gnd:4293571-4,Gefallener,2,0,0,2,1
gnd:4156250-1,Geflügelmast,2,0,0,2,1
gnd:4129828-7,Geflügelzucht,2,0,0,2,1
gnd:4019651-3,Gefäßchirurgie,2,0,0,2,1
gnd:4414218-3,Gefühlskultur,2,0,0,2,1
gnd:4488178-2,Gegenbewegung (Soziologie),2,0,0,2,1
gnd:4241437-4,Gegenstromchromatographie,2,0,0,2,1
gnd:4424889-1,Geheimdokument,2,0,0,2,1
gnd:4135012-1,Gehörloser Mensch,2,0,0,2,1
gnd:4121329-4,Geiselnahme,2,0,0,2,1
gnd:4262249-9,Geister (Motiv),2,0,0,2,1
gnd:4197655-1,Geisteswissenschaftliche Pädagogik,2,0,0,2,1
gnd:4398149-5,Geldverfassung,2,0,0,2,1
gnd:4123267-7,Gelelektrophorese,2,0,0,2,1
gnd:4299968-6,Geltung,0,0,2,2,1
gnd:4205141-1,Gemeindeerneuerung,2,0,0,2,1
gnd:4156516-2,Gemeindeseelsorge,0,0,2,2,1
gnd:4140380-0,Gemeindewachstum,2,0,0,2,1
gnd:4132744-5,Gemeinplatz,2,0,0,2,1
gnd:102949648X,Gemeinschaftsarbeit,2,0,0,2,1
gnd:4322926-8,Gemeinwesenbezogene Polizeiarbeit,2,0,0,2,1
gnd:4206575-6,Gemeinwirtschaftliches Unternehmen,2,0,0,2,1
gnd:4495588-1,Gemischte Glattheit,2,0,0,2,1
gnd:4274468-4,Gemischte Konvektion,2,0,0,2,1
gnd:4156569-1,Gemischtwirtschaftliches Unternehmen,0,0,2,2,1
gnd:4123269-0,Gemälderestaurierung,2,0,0,2,1
gnd:1069336971,Gender-Medizin,2,0,0,2,1
gnd:4634460-3,Generierung (Sprache),2,0,0,2,1
gnd:4135354-7,Genetische Epistemologie,2,0,0,2,1
gnd:4412013-8,Genossenschaftsbewegung,2,0,0,2,1
gnd:4601328-3,Genotyp,2,0,0,2,1
gnd:4358359-3,Gensonde,2,0,0,2,1
gnd:7864466-5,Gentechnikrecht,0,2,0,2,1
gnd:4338045-1,Gentoxikologie,2,0,0,2,1
gnd:4156660-9,Genuss,2,0,0,2,1
gnd:4297500-1,Genussmittelpflanzen,0,2,0,2,1
gnd:4156676-2,Geoelektrische Tiefensondierung,2,0,0,2,1
gnd:4156684-1,Geografiestudium,0,0,2,2,1
gnd:4156687-7,Geoid,0,2,0,2,1
gnd:4156712-2,Geometrische Invariantentheorie,2,0,0,2,1
gnd:4156713-4,Geometrische Kombinatorik,2,0,0,2,1
gnd:4156730-4,Geometrisches Objekt,2,0,0,2,1
gnd:4824467-3,Geopark,2,0,0,2,1
gnd:4349482-1,Gepulster Strahl,2,0,0,2,1
gnd:4375264-0,Gerechter unter den Völkern,2,0,0,2,1
gnd:4113714-0,Gerichtliche Toxikologie,2,0,0,2,1
gnd:4113715-2,Gerichtliche Zuständigkeit,2,0,0,2,1
gnd:4206016-3,Gerichtsgebäude,0,2,0,2,1
gnd:4310207-4,Gerichtsstandsklausel,2,0,0,2,1
gnd:4121347-6,Gerichtsverfassung,2,0,0,2,1
gnd:4156886-2,Germaniumverbindungen,2,0,0,2,1
gnd:4191588-4,Geräuschmessung,0,0,2,2,1
gnd:4156916-7,Gesamtausgabe,2,0,0,2,1
gnd:4157007-8,Geschlechterkonflikt,2,0,0,2,1
gnd:4157026-1,Geschmack,2,0,0,2,1
gnd:4020569-1,Geschmacksstoff,2,0,0,2,1
gnd:4020579-4,Geschwisterreihe,2,0,0,2,1
gnd:4156959-3,Geschäftsordnung,2,0,0,2,1
gnd:4156963-5,Geschäftsraum,0,2,0,2,1
gnd:4463032-3,Gesellschafterfremdfinanzierung,2,0,0,2,1
gnd:7864467-7,Gesellschafterhaftung,2,0,0,2,1
gnd:4438069-0,Gesellschaftswissenschaftlicher Unterricht,2,0,0,2,1
gnd:4157099-6,Gesetzesumgehung,2,0,0,2,1
gnd:4157118-6,Gesichtsmissbildung,2,0,0,2,1
gnd:4157126-5,Gespenstergeschichte,2,0,0,2,1
gnd:4136780-7,Gestaltungsrecht,2,0,0,2,1
gnd:4157144-7,Gestaltungstherapie,0,0,2,2,1
gnd:4157158-7,Gesteinsmagnetismus,2,0,0,2,1
gnd:4273394-7,Gestrick,2,0,0,2,1
gnd:4157176-9,Gesundheitsamt,2,0,0,2,1
gnd:4426567-0,Gesundheitszentrum,2,0,0,2,1
gnd:4020794-8,Getreideprodukt,2,0,0,2,1
gnd:4484715-4,Gewalttätigkeit (Motiv),2,0,0,2,1
gnd:4133849-2,Gewerbe,2,0,0,2,1
gnd:4304739-7,Gewerblich-technischer Beruf,0,0,2,2,1
gnd:4157286-5,Gewindeherstellung,2,0,0,2,1
gnd:4020908-8,Gewinnausschüttung,0,2,0,2,1
gnd:4157303-1,Gewohnheitsrecht,2,0,0,2,1
gnd:4157310-9,Gezeitenkraft,2,0,0,2,1
gnd:4020997-0,Gießerei,2,0,0,2,1
gnd:4379233-9,Gigahertzbereich,2,0,0,2,1
gnd:4157356-0,Ginzburg-Landau-Gleichung,2,0,0,2,1
gnd:4132860-7,Gips,2,0,0,2,1
gnd:4829949-2,Girls'Day - Mädchen-Zukunftstag,2,0,0,2,1
gnd:4124933-1,Gitarre,2,0,0,2,1
gnd:4128989-4,Gitarrenbau,2,0,0,2,1
gnd:4157387-0,Gitterpunktproblem,2,0,0,2,1
gnd:4482690-4,Gitterverfeinerung,2,0,0,2,1
gnd:4157467-9,Glatte Fläche,2,0,0,2,1
gnd:4157470-9,Glatte Kurve,2,0,0,2,1
gnd:4157472-2,Glatte Muskulatur,0,2,0,2,1
gnd:4341079-0,Glatte Varietät,2,0,0,2,1
gnd:4136645-1,Glaubensvermittlung,2,0,0,2,1
gnd:4021210-5,Glaukom,2,0,0,2,1
gnd:4157504-0,Glazialerosion,0,2,0,2,1
gnd:4157514-3,Gleichfeld,2,0,0,2,1
gnd:4195353-8,Gleichzeitigkeit,2,0,0,2,1
gnd:4157589-1,Gleitschleifen,0,2,0,2,1
gnd:4157635-4,Glockenblume,2,0,0,2,1
gnd:4021310-9,Glosse,2,0,0,2,1
gnd:4021338-9,Glucocorticosteroide,2,0,0,2,1
gnd:4302666-7,Glufosinat-Ammonium,0,2,0,2,1
gnd:7554628-0,Glykobiologie,2,0,0,2,1
gnd:4021359-6,Glykoside,2,0,0,2,1
gnd:4480925-6,Glykosylphosphatidylinosit-Anker,2,0,0,2,1
gnd:4157755-3,Glyphosat,2,0,0,2,1
gnd:4130249-7,Gläserne Kette,2,0,0,2,1
gnd:103168770X,Glücksspielindustrie,2,0,0,2,1
gnd:4316442-0,Glücksspielmarkt,2,0,0,2,1
gnd:4125136-2,Glühen,2,0,0,2,1
gnd:7566783-6,Google Maps,2,0,0,2,1
gnd:7562738-3,Google Web Toolkit,2,0,0,2,1
gnd:7843593-6,Google+,2,0,0,2,1
gnd:4131256-9,Gottebenbildlichkeit,2,0,0,2,1
gnd:4021668-8,Gottesbeweis,2,0,0,2,1
gnd:4804937-2,Governanceethik,2,0,0,2,1
gnd:4841287-9,Gradientenfluss,2,0,0,2,1
gnd:4158055-2,Graphentheoretisches Modell,2,0,0,2,1
gnd:4651657-8,Graphmarkierung,0,2,0,2,1
gnd:4158118-0,Gravitationswechselwirkung,2,0,0,2,1
gnd:4132053-0,Grenzabstand,2,0,0,2,1
gnd:4550897-5,Grenzen der Wissenschaft,2,0,0,2,1
gnd:4158151-9,Grenzschichttheorie,2,0,0,2,1
gnd:4113788-7,Grenzsituation,2,0,0,2,1
gnd:4394827-3,Grenzsoldat,2,0,0,2,1
gnd:4158155-6,Grenzverkehr,2,0,0,2,1
gnd:4127600-0,Grenzüberschreitende Regionalplanung,2,0,0,2,1
gnd:4022090-4,Grippe,2,0,0,2,1
gnd:4158295-0,Gross-Neveu-Modell,2,0,0,2,1
gnd:4158320-6,Grothendieck-Dualität,2,0,0,2,1
gnd:4437685-6,Großer Sprung nach vorn,0,0,2,2,1
gnd:4391635-1,Grube,2,0,0,2,1
gnd:4158374-7,Grundbuchverfahrensrecht,0,2,0,2,1
gnd:4158392-9,Grundlösung,2,0,0,2,1
gnd:4306211-8,Grundoperation,2,0,0,2,1
gnd:4243647-3,Grundrechtsverletzung,2,0,0,2,1
gnd:4288531-0,Grundrechtsverzicht,2,0,0,2,1
gnd:4497217-9,Grundschaltung,2,0,0,2,1
gnd:4022355-3,Grundsteuer,2,0,0,2,1
gnd:4113806-5,Grundstücksentwässerungsanlage,0,2,0,2,1
gnd:4022362-0,Grundstücksrecht,2,0,0,2,1
gnd:4158412-0,Grundstücksübertragung,2,0,0,2,1
gnd:4426503-7,Gruppenbeitragsmodell,0,2,0,2,1
gnd:4158484-3,Gruppoid,2,0,0,2,1
gnd:4071980-7,Gräberfeld,2,0,0,2,1
gnd:4699279-0,Gurtstraffer,2,0,0,2,1
gnd:4303013-0,Gutschein,2,0,0,2,1
gnd:4284044-2,Gödelscher Vollständigkeitssatz,2,0,0,2,1
gnd:104922504X,Gülen-Bewegung,2,0,0,2,1
gnd:4017625-3,Gülle,2,0,0,2,1
gnd:4202143-1,Güte der Anpassung,2,0,0,2,1
gnd:4585357-5,HTML 4.01,2,0,0,2,1
gnd:4128008-8,Haar,2,0,0,2,1
gnd:4158638-4,Haar-Funktionensystem,2,0,0,2,1
gnd:4319611-1,Habsucht,2,0,0,2,1
gnd:4487632-4,Hadronwechselwirkung,2,0,0,2,1
gnd:4158719-4,Hafenbau,2,0,0,2,1
gnd:4775389-4,Hafniumborid,2,0,0,2,1
gnd:4022895-2,Haftpflichtversicherung,2,0,0,2,1
gnd:4158774-1,Hainbuche,2,0,0,2,1
gnd:4137294-3,Halacha,0,0,2,2,1
gnd:4125390-5,Halberzeugnis,2,0,0,2,1
gnd:4128951-1,Halbgeordnete Menge,2,0,0,2,1
gnd:4143472-9,Halbleitergehäuse,2,0,0,2,1
gnd:4352810-7,Halbstarker,2,0,0,2,1
gnd:4323218-8,Halbwaise,0,0,2,2,1
gnd:4277087-7,Halogenglühlampe,2,0,0,2,1
gnd:4158936-1,Haltestelle,2,0,0,2,1
gnd:4278207-7,Hamilton-Jacobi-Theorie,2,0,0,2,1
gnd:4158956-7,Hamiltonscher Graph,2,0,0,2,1
gnd:4158958-0,Hamiltonsches Prinzip,2,0,0,2,1
gnd:4158992-0,Handelsgericht,2,0,0,2,1
gnd:4132506-0,Handelsschifffahrt,2,0,0,2,1
gnd:4023260-8,Handelsvertreter,2,0,0,2,1
gnd:4072298-3,Hanf,2,0,0,2,1
gnd:4429030-5,Hanfprodukt,2,0,0,2,1
gnd:4789544-5,Haplotyp,2,0,0,2,1
gnd:4690875-4,Hardware-in-the-loop,2,0,0,2,1
gnd:4159107-0,Hardy-Klasse,2,0,0,2,1
gnd:4159153-7,Harnstoff,2,0,0,2,1
gnd:4023547-6,Hartmetall,2,0,0,2,1
gnd:4159181-1,Hartmetallwerkzeug,0,0,2,2,1
gnd:4130013-0,Harze,2,0,0,2,1
gnd:4319092-3,Hauptreihe (Mathematik),2,0,0,2,1
gnd:4802894-0,Haus des Jahres,2,0,0,2,1
gnd:4159229-3,Hausbesuch,2,0,0,2,1
gnd:4159249-9,Hausgemeinschaft,2,0,0,2,1
gnd:4366852-5,Haushaltsautonomie,2,0,0,2,1
gnd:4127382-5,Haushaltsökonomie,0,0,2,2,1
gnd:4294183-0,Haymarket-Aufstand,2,0,0,2,1
gnd:4159350-9,Hedonismus,2,0,0,2,1
gnd:4491686-3,Heidentum (Motiv),0,0,2,2,1
gnd:4024021-6,Heilbad,2,0,0,2,1
gnd:4159372-8,Heilbringer,0,0,2,2,1
gnd:4135542-8,Heiligung,2,0,0,2,1
gnd:4024081-2,Heilquelle,2,0,0,2,1
gnd:4024084-8,Heilsgeschichte,2,0,0,2,1
gnd:4159445-9,Heimunterbringung,2,0,0,2,1
gnd:4139174-3,Heizungsinstallation,2,0,0,2,1
gnd:4159455-1,Heißes Elektron,2,0,0,2,1
gnd:4159460-5,Heißleiter,2,0,0,2,1
gnd:4159464-2,Heißriss,2,0,0,2,1
gnd:4485695-7,Hele-Shaw-Strömung,2,0,0,2,1
gnd:4024289-4,Helfen,0,2,0,2,1
gnd:7840752-7,Helioseismologie,2,0,0,2,1
gnd:4301733-2,Hellenistische Juden,2,0,0,2,1
gnd:4131778-6,Herausgabeanspruch,0,0,2,2,1
gnd:4159578-6,Herbartianismus,2,0,0,2,1
gnd:4327170-4,Herkunftsfamilie,0,2,0,2,1
gnd:4159605-5,Hermetische Literatur,2,0,0,2,1
gnd:4307817-5,Herpesvirus suis,2,0,0,2,1
gnd:4418500-5,Herrenmode,2,0,0,2,1
gnd:4047358-2,Herstellkosten,2,0,0,2,1
gnd:4194024-6,Herz (Motiv),2,0,0,2,1
gnd:4024646-2,Herzfehler,0,0,2,2,1
gnd:4159717-5,Heteroaromaten,2,0,0,2,1
gnd:4159732-1,Heterodynspektroskopie,2,0,0,2,1
gnd:4159750-3,Heteroskedastizität,2,0,0,2,1
gnd:4434810-1,Heuristische Programmierung,2,0,0,2,1
gnd:4648130-8,Hexaglide (Robotik),2,0,0,2,1
gnd:4159831-3,Hierarchietheorie,2,0,0,2,1
gnd:4238470-9,Hierarchisches Clusterverfahren,2,0,0,2,1
gnd:4570017-5,Hilfsgut,2,0,0,2,1
gnd:4201129-2,Hilfsmittel,2,0,0,2,1
gnd:4024954-2,Hindi,2,0,0,2,1
gnd:4159905-6,Hindu,2,0,0,2,1
gnd:1281974153,Hinterbliebenengeld,2,0,0,2,1
gnd:4642127-0,Hippocampus,2,0,0,2,1
gnd:4699715-5,Hirtentäschel,0,2,0,2,1
gnd:4025097-0,Historienmalerei,2,0,0,2,1
gnd:4130712-4,Historische Lexikografie,2,0,0,2,1
gnd:4197967-9,Historische Musikpraxis,2,0,0,2,1
gnd:4113924-0,Historische Sozialforschung,0,2,0,2,1
gnd:7598263-8,Hochbrücke,2,0,0,2,1
gnd:4404003-9,Hochdisperses System,2,0,0,2,1
gnd:4160094-0,Hochdruckbehälter,2,0,0,2,1
gnd:1117158829,Hochentropielegierung,2,0,0,2,1
gnd:4160214-6,Hochschulinstitut,0,2,0,2,1
gnd:4532094-9,Hochschulrat,2,0,0,2,1
gnd:4131081-0,Hochschulsport,2,0,0,2,1
gnd:4072564-9,Hochseefischerei,2,0,0,2,1
gnd:4160249-3,Hochspannungsmesstechnik,2,0,0,2,1
gnd:4127539-1,Hochstapler,2,0,0,2,1
gnd:4137768-0,Hochtemperaturkriechen,2,0,0,2,1
gnd:4160290-0,Hochtemperatursynthese,2,0,0,2,1
gnd:4113940-9,Hochverrat,0,0,2,2,1
gnd:1109064845,Hochvolt,2,0,0,2,1
gnd:4025300-4,Hockey,0,0,2,2,1
gnd:4406134-1,Hodge-Struktur,2,0,0,2,1
gnd:4120455-4,Hoftheater,2,0,0,2,1
gnd:4246788-3,Hohe See,2,0,0,2,1
gnd:4160437-4,Hohlkastenbrücke,2,0,0,2,1
gnd:4160493-3,Holstein-Friesian-Rind,2,0,0,2,1
gnd:4218729-1,Holzabfall,2,0,0,2,1
gnd:4205479-5,Holzbesiedelnde Pilze,2,0,0,2,1
gnd:4575739-2,Holzheizung,2,0,0,2,1
gnd:4025713-7,Holzindustrie,2,0,0,2,1
gnd:4137897-0,Holzproduktion,2,0,0,2,1
gnd:4449790-8,Holzqualität,2,0,0,2,1
gnd:4240882-9,Holztrocknung,2,0,0,2,1
gnd:4198376-2,Holzverarbeitende Industrie,2,0,0,2,1
gnd:4160621-8,Homotopiegruppe,2,0,0,2,1
gnd:4025817-8,Honen,2,0,0,2,1
gnd:4257248-4,Horizontale Kooperation,2,0,0,2,1
gnd:4160676-0,Hornschicht,2,0,0,2,1
gnd:4374153-8,Hospitalbau,2,0,0,2,1
gnd:4160714-4,Hubble-Konstante,2,0,0,2,1
gnd:4160722-3,Hubschrauberrotor,2,0,0,2,1
gnd:4289782-8,Hull-Zelle,2,0,0,2,1
gnd:4345685-6,Humanisierung,2,0,0,2,1
gnd:4201476-1,Humanität (Motiv),2,0,0,2,1
gnd:4026165-7,Huminstoff,2,0,0,2,1
gnd:4160791-0,Huminsäuren,2,0,0,2,1
gnd:4128062-3,Hummeln,2,0,0,2,1
gnd:4302716-7,Humoristische Literatur,2,0,0,2,1
gnd:4113972-0,Hundehaltung,2,0,0,2,1
gnd:4432068-1,Hybride Finanzierung,0,0,2,2,1
gnd:4160844-6,Hybridrechner,2,0,0,2,1
gnd:4026281-9,Hybridschaltung,2,0,0,2,1
gnd:4330139-3,Hydrazinderivate,2,0,0,2,1
gnd:4280442-5,Hydrogencarbonate,2,0,0,2,1
gnd:4127628-0,Hydrogeografie,2,0,0,2,1
gnd:4026308-3,Hydrokultur,0,2,0,2,1
gnd:4384562-9,Hydrophile Verbindungen,2,0,0,2,1
gnd:4570469-7,Hydroschild,2,0,0,2,1
gnd:4072684-8,Hydroxide,2,0,0,2,1
gnd:7616012-9,Hygienegerechte Konstruktion,2,0,0,2,1
gnd:4120469-4,Hygrometrie,2,0,0,2,1
gnd:4735194-9,Hyperbolische Fläche,2,0,0,2,1
gnd:4496581-3,Hyperbolisches Differentialgleichungssystem,2,0,0,2,1
gnd:4161087-8,Hyperraum,2,0,0,2,1
gnd:4161114-7,Hypochondrie,0,2,0,2,1
gnd:4161142-1,Hypotaxe,2,0,0,2,1
gnd:4161145-7,Hypothek,2,0,0,2,1
gnd:4140629-1,Hängebrücke,2,0,0,2,1
gnd:4780850-0,Häusliche Gewalt (Motiv),0,0,2,2,1
gnd:4425946-3,Häuslichkeit,2,0,0,2,1
gnd:4160332-1,Höchstspannungsnetz,2,0,0,2,1
gnd:4698246-2,Hören (Motiv),2,0,0,2,1
gnd:4139839-7,Hörer,2,0,0,2,1
gnd:4025437-9,Hörstörung,2,0,0,2,1
gnd:4026050-1,Hühnerei,2,0,0,2,1
gnd:4160744-2,Hühnerfleisch,2,0,0,2,1
gnd:4466335-3,Hündin,2,0,0,2,1
gnd:1090802595,IBM SPSS Statistics 23,2,0,0,2,1
gnd:7857339-7,IEC-Norm,2,0,0,2,1
gnd:4273802-7,IGBT,2,0,0,2,1
gnd:4588596-5,IP 4,2,0,0,2,1
gnd:4120201-6,Iberoromanisch,2,0,0,2,1
gnd:4161182-2,Ich-Entwicklung,0,0,2,2,1
gnd:4072707-5,Ich-Form,2,0,0,2,1
gnd:4161198-6,Ideal (Mathematik),2,0,0,2,1
gnd:4122211-8,Identifikationskarte,2,0,0,2,1
gnd:4161223-1,Idiolekt,2,0,0,2,1
gnd:4296074-5,Imam,2,0,0,2,1
gnd:4161307-7,Imidazol,2,0,0,2,1
gnd:4161340-5,Imitatio,2,0,0,2,1
gnd:4138454-4,Immobiliarzwangsvollstreckung,2,0,0,2,1
gnd:4136459-4,Immobilienvermittlung,2,0,0,2,1
gnd:4325822-0,Impedanztomografie,2,0,0,2,1
gnd:4026650-3,Imperfekt,0,0,2,2,1
gnd:4220937-7,Impulslaser,2,0,0,2,1
gnd:4609617-6,Imputationstechnik,2,0,0,2,1
gnd:4026694-1,In dubio pro reo,2,0,0,2,1
gnd:4816890-7,In silico-Methode,2,0,0,2,1
gnd:4215968-4,In-situ-Hybridisierung,2,0,0,2,1
gnd:4134586-1,Indienbild,2,0,0,2,1
gnd:4127662-0,Indigenismus,2,0,0,2,1
gnd:4732869-1,Individuation (Philosophie),2,0,0,2,1
gnd:4473304-5,Individuum (Motiv),0,0,2,2,1
gnd:4226178-8,Industriechemikalie,2,0,0,2,1
gnd:4237426-1,Industriefläche,2,0,0,2,1
gnd:4120482-7,Industriefotografie,2,0,0,2,1
gnd:4258082-1,Industrielles Kulturgut,2,0,0,2,1
gnd:4161627-3,Industriestadt,2,0,0,2,1
gnd:4354293-1,Induzierte Resistenz,0,0,2,2,1
gnd:4730029-2,Induzierte Seismizität,2,0,0,2,1
gnd:4359658-7,Infiltration (Politik),0,0,2,2,1
gnd:4219059-9,Informatikerin,2,0,0,2,1
gnd:4497183-7,Infrarotemission,2,0,0,2,1
gnd:4242353-3,Infrarotthermographie,2,0,0,2,1
gnd:4225796-7,Infrastruktureinrichtung,2,0,0,2,1
gnd:4026947-4,Infusion,2,0,0,2,1
gnd:4224026-8,Ingenieurvertrag,2,0,0,2,1
gnd:4374764-4,Initiative,0,2,0,2,1
gnd:4774172-7,Inkompressibles Fluid,2,0,0,2,1
gnd:7676631-7,Inlandsgeheimdienst,2,0,0,2,1
gnd:4161779-4,Innenfinanzierung,2,0,0,2,1
gnd:4352322-5,Innere-Punkte-Methode,2,0,0,2,1
gnd:4161832-4,Inprozesskontrolle,2,0,0,2,1
gnd:4338258-7,Inselbogen,2,0,0,2,1
gnd:4533490-0,Insolvenzmasse,2,0,0,2,1
gnd:4161887-7,Instruktion,2,0,0,2,1
gnd:4161890-7,Instrumentalspiel,2,0,0,2,1
gnd:4258771-2,Insulin-like Growth Factor,2,0,0,2,1
gnd:4139948-1,Integrativer Kindergarten,2,0,0,2,1
gnd:4266311-8,Integritätsbereich,2,0,0,2,1
gnd:4161939-0,Integrodifferentialgleichung,2,0,0,2,1
gnd:1047534614,Intelligentes Objekt,2,0,0,2,1
gnd:4161955-9,Intelligenzquotient,0,0,2,2,1
gnd:4226829-1,Inter-Gruppenkonflikt,2,0,0,2,1
gnd:4120499-2,Interessenabwägung,2,0,0,2,1
gnd:4306739-6,Interface description language,2,0,0,2,1
gnd:4332032-6,Interferenzschicht,2,0,0,2,1
gnd:4299509-7,Intergenerationenmobilität,2,0,0,2,1
gnd:4162010-0,Interglazial,0,0,2,2,1
gnd:4162054-9,Internationale Rohstoffpolitik,2,0,0,2,1
gnd:4162058-6,Internationale Sozialpolitik,2,0,0,2,1
gnd:4162081-1,Internationaler Verkehr,2,0,0,2,1
