LabelNorm,RawLabelExample,NumDistinctIDs,TotalCount,Entropy_bits,NormalizedEntropy,HHI,DominantID,DominantCount,DominantShare
raumaufteilung,Raumaufteilung,1,2,-0.0,0.0,1.0,gnd:4202971-5,2,1.0
raumfahrtbiologie,Raumfahrtbiologie,1,2,-0.0,0.0,1.0,gnd:4435195-1,2,1.0
raumfahrtmedizin,Raumfahrtmedizin,1,2,-0.0,0.0,1.0,gnd:4177057-2,2,1.0
raumfahrtpolitik,Raumfahrtpolitik,1,2,-0.0,0.0,1.0,gnd:4177058-4,2,1.0
raumflug,Raumflug,1,2,-0.0,0.0,1.0,gnd:4177063-8,2,1.0
raumfüllende kurve,Raumfüllende Kurve,1,2,-0.0,0.0,1.0,gnd:4374972-0,2,1.0
raumklang,Raumklang,1,2,-0.0,0.0,1.0,gnd:4733319-4,2,1.0
raumkurve,Raumkurve,1,2,-0.0,0.0,1.0,gnd:4139969-9,2,1.0
raumkühlung,Raumkühlung,1,2,-0.0,0.0,1.0,gnd:4177072-9,2,1.0
raumordnungsverfahren,Raumordnungsverfahren,1,2,-0.0,0.0,1.0,gnd:4135975-6,2,1.0
raumpflegerin,Raumpflegerin,1,2,-0.0,0.0,1.0,gnd:4282528-3,2,1.0
raumprogramm,Raumprogramm,1,2,-0.0,0.0,1.0,gnd:4479173-2,2,1.0
raumwirksamkeit,Raumwirksamkeit,1,2,-0.0,0.0,1.0,gnd:4140430-0,2,1.0
rauschgifthandel,Rauschgifthandel,1,2,-0.0,0.0,1.0,gnd:4048612-6,2,1.0
reagenz,Reagenz,1,2,-0.0,0.0,1.0,gnd:4177113-8,2,1.0
reaktanz (psychologie),Reaktanz (Psychologie),1,2,-0.0,0.0,1.0,gnd:4445462-4,2,1.0
reaktionsdynamik,Reaktionsdynamik,1,2,-0.0,0.0,1.0,gnd:4301792-7,2,1.0
reaktive sauerstoffspezies,Reaktive Sauerstoffspezies,1,2,-0.0,0.0,1.0,gnd:4236432-2,2,1.0
reaktorbau,Reaktorbau,1,2,-0.0,0.0,1.0,gnd:4491548-2,2,1.0
realeinkommen,Realeinkommen,1,2,-0.0,0.0,1.0,gnd:4177133-3,2,1.0
realisationsprinzip,Realisationsprinzip,1,2,-0.0,0.0,1.0,gnd:4048678-3,2,1.0
realismus (ontologie),Realismus (Ontologie),1,2,-0.0,0.0,1.0,gnd:7515637-4,2,1.0
reallabor,Reallabor,1,2,-0.0,0.0,1.0,gnd:1252627114,2,1.0
rechenfähigkeit,Rechenfähigkeit,1,2,-0.0,0.0,1.0,gnd:4671320-7,2,1.0
rechenspiel,Rechenspiel,1,2,-0.0,0.0,1.0,gnd:4177170-9,2,1.0
rechteckhohlleiter,Rechteckhohlleiter,1,2,-0.0,0.0,1.0,gnd:4177186-2,2,1.0
rechtsaufsicht,Rechtsaufsicht,1,2,-0.0,0.0,1.0,gnd:4177199-0,2,1.0
rechtsbehelf,Rechtsbehelf,1,2,-0.0,0.0,1.0,gnd:4048768-4,2,1.0
rechtschreibschwäche,Rechtschreibschwäche,1,2,-0.0,0.0,1.0,gnd:4048778-7,2,1.0
rechtsethnologie,Rechtsethnologie,1,2,-0.0,0.0,1.0,gnd:4134615-4,2,1.0
rechtsgemeinschaft,Rechtsgemeinschaft,1,2,-0.0,0.0,1.0,gnd:4135472-2,2,1.0
rechtsgeschichte (fach),Rechtsgeschichte (Fach),1,2,-0.0,0.0,1.0,gnd:4121564-3,2,1.0
rechtsgutachten,Rechtsgutachten,1,2,-0.0,0.0,1.0,gnd:4177223-4,2,1.0
rechtshängigkeit,Rechtshängigkeit,1,2,-0.0,0.0,1.0,gnd:4177225-8,2,1.0
rechtsnachfolge,Rechtsnachfolge,1,2,-0.0,0.0,1.0,gnd:4132510-2,2,1.0
rechtspflege,Rechtspflege,1,2,-0.0,0.0,1.0,gnd:4048816-0,2,1.0
rechtspfleger,Rechtspfleger,1,2,-0.0,0.0,1.0,gnd:4131146-2,2,1.0
rechtsquelle,Rechtsquelle,1,2,-0.0,0.0,1.0,gnd:4048828-7,2,1.0
rechtsradikalismus (motiv),Rechtsradikalismus (Motiv),1,2,-0.0,0.0,1.0,gnd:4361695-1,2,1.0
rechtstransfer,Rechtstransfer,1,2,-0.0,0.0,1.0,gnd:4140728-3,2,1.0
rechtsverhältnis,Rechtsverhältnis,1,2,-0.0,0.0,1.0,gnd:4048851-2,2,1.0
rechtsweggarantie,Rechtsweggarantie,1,2,-0.0,0.0,1.0,gnd:4177280-5,2,1.0
rechtswirkung,Rechtswirkung,1,2,-0.0,0.0,1.0,gnd:4177281-7,2,1.0
red hat linux,Red Hat LINUX,1,2,-0.0,0.0,1.0,gnd:4548300-0,2,1.0
redeerwähnung,Redeerwähnung,1,2,-0.0,0.0,1.0,gnd:4124036-4,2,1.0
redlichkeit,Redlichkeit,1,2,-0.0,0.0,1.0,gnd:113796376X,2,1.0
redoxpotenzial,Redoxpotenzial,1,2,-0.0,0.0,1.0,gnd:4076577-5,2,1.0
reduktion (linguistik),Reduktion (Linguistik),1,2,-0.0,0.0,1.0,gnd:4177308-1,2,1.0
"redux (framework, informatik)","Redux (Framework, Informatik)",1,2,-0.0,0.0,1.0,gnd:1106874420,2,1.0
reduzierte-basis-methode,Reduzierte-Basis-Methode,1,2,-0.0,0.0,1.0,gnd:4228198-2,2,1.0
reduzierter rang,Reduzierter Rang,1,2,-0.0,0.0,1.0,gnd:4388839-2,2,1.0
reederei,Reederei,1,2,-0.0,0.0,1.0,gnd:4364048-5,2,1.0
reelle algebra,Reelle Algebra,1,2,-0.0,0.0,1.0,gnd:4225009-2,2,1.0
reelle algebraische fläche,Reelle algebraische Fläche,1,2,-0.0,0.0,1.0,gnd:4222897-9,2,1.0
reelle analytische geometrie,Reelle analytische Geometrie,1,2,-0.0,0.0,1.0,gnd:4232066-5,2,1.0
refabrikation,Refabrikation,1,2,-0.0,0.0,1.0,gnd:1047992337,2,1.0
reflektometrie,Reflektometrie,1,2,-0.0,0.0,1.0,gnd:4296759-4,2,1.0
reflektor (informatik),Reflektor (Informatik),1,2,-0.0,0.0,1.0,gnd:4564221-7,2,1.0
reflexion (physik),Reflexion (Physik),1,2,-0.0,0.0,1.0,gnd:4177333-0,2,1.0
reformationsjubiläum (2017),Reformationsjubiläum (2017),1,2,-0.0,0.0,1.0,gnd:7858096-1,2,1.0
regalförderzeug,Regalförderzeug,1,2,-0.0,0.0,1.0,gnd:4281434-0,2,1.0
regen,Regen,1,2,-0.0,0.0,1.0,gnd:4121570-9,2,1.0
regenbogenforelle,Regenbogenforelle,1,2,-0.0,0.0,1.0,gnd:4048978-4,2,1.0
regenbogenhaut,Regenbogenhaut,1,2,-0.0,0.0,1.0,gnd:4212125-5,2,1.0
regenrückhaltebecken,Regenrückhaltebecken,1,2,-0.0,0.0,1.0,gnd:4264174-3,2,1.0
regge-kalkül,Regge-Kalkül,1,2,-0.0,0.0,1.0,gnd:7739547-5,2,1.0
regierbarkeit,Regierbarkeit,1,2,-0.0,0.0,1.0,gnd:4177404-8,2,1.0
regierungserklärung,Regierungserklärung,1,2,-0.0,0.0,1.0,gnd:4177410-3,2,1.0
regierungspartei,Regierungspartei,1,2,-0.0,0.0,1.0,gnd:4214711-6,2,1.0
regierungsprogramm,Regierungsprogramm,1,2,-0.0,0.0,1.0,gnd:4177414-0,2,1.0
regionale klimatologie,Regionale Klimatologie,1,2,-0.0,0.0,1.0,gnd:4428447-0,2,1.0
regionalwährung,Regionalwährung,1,2,-0.0,0.0,1.0,gnd:7673876-0,2,1.0
regionalzeitung,Regionalzeitung,1,2,-0.0,0.0,1.0,gnd:4177435-8,2,1.0
regioselektivität,Regioselektivität,1,2,-0.0,0.0,1.0,gnd:4307782-1,2,1.0
regressionsschätzung,Regressionsschätzung,1,2,-0.0,0.0,1.0,gnd:4323724-1,2,1.0
regularisierte reihe,Regularisierte Reihe,1,2,-0.0,0.0,1.0,gnd:4332335-2,2,1.0
regularisiertes produkt,Regularisiertes Produkt,1,2,-0.0,0.0,1.0,gnd:4332336-4,2,1.0
regulär variierende funktion,Regulär variierende Funktion,1,2,-0.0,0.0,1.0,gnd:4192222-0,2,1.0
reguläre sprache,Reguläre Sprache,1,2,-0.0,0.0,1.0,gnd:4477611-1,2,1.0
reibbelag,Reibbelag,1,2,-0.0,0.0,1.0,gnd:4227668-8,2,1.0
reibungsbremse,Reibungsbremse,1,2,-0.0,0.0,1.0,gnd:4177464-4,2,1.0
reibungsschwingung,Reibungsschwingung,1,2,-0.0,0.0,1.0,gnd:4243993-0,2,1.0
reichsreform,Reichsreform,1,2,-0.0,0.0,1.0,gnd:4177531-4,2,1.0
reichstagsbrand,Reichstagsbrand,1,2,-0.0,0.0,1.0,gnd:4049177-8,2,1.0
reife,Reife,1,2,-0.0,0.0,1.0,gnd:4128823-3,2,1.0
reifung,Reifung,1,2,-0.0,0.0,1.0,gnd:4177558-2,2,1.0
reihe (gruppentheorie),Reihe (Gruppentheorie),1,2,-0.0,0.0,1.0,gnd:7635869-0,2,1.0
reihenschaltung,Reihenschaltung,1,2,-0.0,0.0,1.0,gnd:4349432-8,2,1.0
reim,Reim,1,2,-0.0,0.0,1.0,gnd:4130015-4,2,1.0
reinheit,Reinheit,1,2,-0.0,0.0,1.0,gnd:4136148-9,2,1.0
reinststoff,Reinststoff,1,2,-0.0,0.0,1.0,gnd:4177599-5,2,1.0
reiseführer,Reiseführer,1,2,-0.0,0.0,1.0,gnd:4049291-6,2,1.0
reiserecht,Reiserecht,1,2,-0.0,0.0,1.0,gnd:4177614-8,2,1.0
reitpferd,Reitpferd,1,2,-0.0,0.0,1.0,gnd:4124050-9,2,1.0
rekombinationsreaktion,Rekombinationsreaktion,1,2,-0.0,0.0,1.0,gnd:4266687-9,2,1.0
rekursives neuronales netz,Rekursives neuronales Netz,1,2,-0.0,0.0,1.0,gnd:4379549-3,2,1.0
relation (recht),Relation (Recht),1,2,-0.0,0.0,1.0,gnd:4049356-8,2,1.0
relativistische elektrodynamik,Relativistische Elektrodynamik,1,2,-0.0,0.0,1.0,gnd:4132961-2,2,1.0
relativistische hydrodynamik,Relativistische Hydrodynamik,1,2,-0.0,0.0,1.0,gnd:4177684-7,2,1.0
relativistische strömungsmechanik,Relativistische Strömungsmechanik,1,2,-0.0,0.0,1.0,gnd:4224393-2,2,1.0
relativsatz,Relativsatz,1,2,-0.0,0.0,1.0,gnd:4158385-1,2,1.0
relaxationsspektroskopie,Relaxationsspektroskopie,1,2,-0.0,0.0,1.0,gnd:4177696-3,2,1.0
religionsanthropologie,Religionsanthropologie,1,2,-0.0,0.0,1.0,gnd:1125144521,2,1.0
religionslosigkeit,Religionslosigkeit,1,2,-0.0,0.0,1.0,gnd:4177742-6,2,1.0
religionsstifter,Religionsstifter,1,2,-0.0,0.0,1.0,gnd:4177745-1,2,1.0
religionsästhetik,Religionsästhetik,1,2,-0.0,0.0,1.0,gnd:4666193-1,2,1.0
religiöse organisation,Religiöse Organisation,1,2,-0.0,0.0,1.0,gnd:4431645-8,2,1.0
religiöse partei,Religiöse Partei,1,2,-0.0,0.0,1.0,gnd:4177718-9,2,1.0
religiöse sprache,Religiöse Sprache,1,2,-0.0,0.0,1.0,gnd:4049386-6,2,1.0
religiöses erleben,Religiöses Erleben,1,2,-0.0,0.0,1.0,gnd:4177732-3,2,1.0
reluktanzmaschine,Reluktanzmaschine,1,2,-0.0,0.0,1.0,gnd:4177754-2,2,1.0
reluktanzmotor,Reluktanzmotor,1,2,-0.0,0.0,1.0,gnd:4177755-4,2,1.0
remake,Remake,1,2,-0.0,0.0,1.0,gnd:4491254-7,2,1.0
remix,Remix,1,2,-0.0,0.0,1.0,gnd:4700208-6,2,1.0
rendezvous (raumfahrt),Rendezvous (Raumfahrt),1,2,-0.0,0.0,1.0,gnd:4391452-4,2,1.0
rennfahrer,Rennfahrer,1,2,-0.0,0.0,1.0,gnd:4285536-6,2,1.0
rentenanspruch,Rentenanspruch,1,2,-0.0,0.0,1.0,gnd:4192161-6,2,1.0
rentenversicherungsträger,Rentenversicherungsträger,1,2,-0.0,0.0,1.0,gnd:4631823-9,2,1.0
repetitive arbeit,Repetitive Arbeit,1,2,-0.0,0.0,1.0,gnd:4218188-4,2,1.0
replikation,Replikation,1,2,-0.0,0.0,1.0,gnd:4153174-7,2,1.0
replikation (empirische sozialforschung),Replikation (Empirische Sozialforschung),1,2,-0.0,0.0,1.0,gnd:4388520-2,2,1.0
reproduktion,Reproduktion,1,2,-0.0,0.0,1.0,gnd:4115749-7,2,1.0
reproduzierbarkeit,Reproduzierbarkeit,1,2,-0.0,0.0,1.0,gnd:4586094-4,2,1.0
reservat,Reservat,1,2,-0.0,0.0,1.0,gnd:4236020-1,2,1.0
resistenza,Resistenza,1,2,-0.0,0.0,1.0,gnd:4177847-9,2,1.0
resolution,Resolution,1,2,-0.0,0.0,1.0,gnd:4194223-1,2,1.0
resolvente,Resolvente,1,2,-0.0,0.0,1.0,gnd:4330654-8,2,1.0
resonanz-raman-effekt,Resonanz-Raman-Effekt,1,2,-0.0,0.0,1.0,gnd:4195863-9,2,1.0
resorcinderivate,Resorcinderivate,1,2,-0.0,0.0,1.0,gnd:4177863-7,2,1.0
resorption,Resorption,1,2,-0.0,0.0,1.0,gnd:4140438-5,2,1.0
restabfall,Restabfall,1,2,-0.0,0.0,1.0,gnd:4575540-1,2,1.0
restaurant,Restaurant,1,2,-0.0,0.0,1.0,gnd:4049594-2,2,1.0
resteverwertung,Resteverwertung,1,2,-0.0,0.0,1.0,gnd:4574021-5,2,1.0
resthörvermögen,Resthörvermögen,1,2,-0.0,0.0,1.0,gnd:7695400-6,2,1.0
retardation,Retardation,1,2,-0.0,0.0,1.0,gnd:4129305-8,2,1.0
retinopathia diabetica,Retinopathia diabetica,1,2,-0.0,0.0,1.0,gnd:4177904-6,2,1.0
retro,Retro,1,2,-0.0,0.0,1.0,gnd:1309822123,2,1.0
retro-diels-alder-reaktion,Retro-Diels-Alder-Reaktion,1,2,-0.0,0.0,1.0,gnd:4177909-5,2,1.0
retrotransposon,Retrotransposon,1,2,-0.0,0.0,1.0,gnd:4317840-6,2,1.0
retter,Retter,1,2,-0.0,0.0,1.0,gnd:4253289-9,2,1.0
retusche,Retusche,1,2,-0.0,0.0,1.0,gnd:4177921-6,2,1.0
reue,Reue,1,2,-0.0,0.0,1.0,gnd:4177922-8,2,1.0
reverse mortgage,Reverse Mortgage,1,2,-0.0,0.0,1.0,gnd:7660013-0,2,1.0
revisibilität,Revisibilität,1,2,-0.0,0.0,1.0,gnd:4233107-9,2,1.0
revolution (motiv),Revolution (Motiv),1,2,-0.0,0.0,1.0,gnd:4177942-3,2,1.0
revolution in rumänien (1989),Revolution in Rumänien (1989),1,2,-0.0,0.0,1.0,gnd:4235041-4,2,1.0
revolution in ägypten (2011),Revolution in Ägypten (2011),1,2,-0.0,0.0,1.0,gnd:7753871-7,2,1.0
revolutionär,Revolutionär,1,2,-0.0,0.0,1.0,gnd:4177943-5,2,1.0
reynolds-zahl,Reynolds-Zahl,1,2,-0.0,0.0,1.0,gnd:4177959-9,2,1.0
reynoldssche gleichung,Reynoldssche Gleichung,1,2,-0.0,0.0,1.0,gnd:4261715-7,2,1.0
rhabarber,Rhabarber,1,2,-0.0,0.0,1.0,gnd:4177974-5,2,1.0
rheumatismus,Rheumatismus,1,2,-0.0,0.0,1.0,gnd:4049836-0,2,1.0
rhodobacter,Rhodobacter,1,2,-0.0,0.0,1.0,gnd:4430679-9,2,1.0
rhododendron (gartenpflanzen),Rhododendron (Gartenpflanzen),1,2,-0.0,0.0,1.0,gnd:4246954-5,2,1.0
rhodotorula glutinis,Rhodotorula glutinis,1,2,-0.0,0.0,1.0,gnd:4348804-3,2,1.0
rhythmik,Rhythmik,1,2,-0.0,0.0,1.0,gnd:4178059-0,2,1.0
ribonucleotidreduktasen,Ribonucleotidreduktasen,1,2,-0.0,0.0,1.0,gnd:4178073-5,2,1.0
ribozym,Ribozym,1,2,-0.0,0.0,1.0,gnd:4356469-0,2,1.0
riccati-differentialgleichung,Riccati-Differentialgleichung,1,2,-0.0,0.0,1.0,gnd:4230752-1,2,1.0
richterliches prüfungsrecht,Richterliches Prüfungsrecht,1,2,-0.0,0.0,1.0,gnd:4121591-6,2,1.0
richtfunkübertragung,Richtfunkübertragung,1,2,-0.0,0.0,1.0,gnd:4178092-9,2,1.0
riemannsche blätterung,Riemannsche Blätterung,1,2,-0.0,0.0,1.0,gnd:4195597-3,2,1.0
riemannsches integral,Riemannsches Integral,1,2,-0.0,0.0,1.0,gnd:4049996-0,2,1.0
riemannsches randwertproblem,Riemannsches Randwertproblem,1,2,-0.0,0.0,1.0,gnd:4317184-9,2,1.0
rieselreaktor,Rieselreaktor,1,2,-0.0,0.0,1.0,gnd:4178126-0,2,1.0
riesenplanet,Riesenplanet,1,2,-0.0,0.0,1.0,gnd:4522605-2,2,1.0
riesenstern,Riesenstern,1,2,-0.0,0.0,1.0,gnd:4178136-3,2,1.0
riesz-transformation,Riesz-Transformation,1,2,-0.0,0.0,1.0,gnd:1224585895,2,1.0
rinderzucht,Rinderzucht,1,2,-0.0,0.0,1.0,gnd:4050076-7,2,1.0
ringspektrum,Ringspektrum,1,2,-0.0,0.0,1.0,gnd:4523143-6,2,1.0
risikogruppe,Risikogruppe,1,2,-0.0,0.0,1.0,gnd:4225642-2,2,1.0
risikokosten,Risikokosten,1,2,-0.0,0.0,1.0,gnd:4268532-1,2,1.0
rissverhalten,Rissverhalten,1,2,-0.0,0.0,1.0,gnd:4455725-5,2,1.0
ritterroman,Ritterroman,1,2,-0.0,0.0,1.0,gnd:4140808-1,2,1.0
ritual (motiv),Ritual (Motiv),1,2,-0.0,0.0,1.0,gnd:4608313-3,2,1.0
rituelle magie,Rituelle Magie,1,2,-0.0,0.0,1.0,gnd:4311494-5,2,1.0
rns-interferenz,RNS-Interferenz,1,2,-0.0,0.0,1.0,gnd:4802706-6,2,1.0
roboterarm,Roboterarm,1,2,-0.0,0.0,1.0,gnd:4507425-2,2,1.0
roboterhand,Roboterhand,1,2,-0.0,0.0,1.0,gnd:4236800-5,2,1.0
robuste schätzung,Robuste Schätzung,1,2,-0.0,0.0,1.0,gnd:4178265-3,2,1.0
rockmusiker,Rockmusiker,1,2,-0.0,0.0,1.0,gnd:4115775-8,2,1.0
rohbau,Rohbau,1,2,-0.0,0.0,1.0,gnd:4178345-1,2,1.0
rohkaffee,Rohkaffee,1,2,-0.0,0.0,1.0,gnd:4388916-5,2,1.0
rohprotein,Rohprotein,1,2,-0.0,0.0,1.0,gnd:4424905-6,2,1.0
rohrreaktor,Rohrreaktor,1,2,-0.0,0.0,1.0,gnd:4178370-0,2,1.0
rohrverlegung,Rohrverlegung,1,2,-0.0,0.0,1.0,gnd:4178378-5,2,1.0
rohstoffbedarf,Rohstoffbedarf,1,2,-0.0,0.0,1.0,gnd:4178385-2,2,1.0
rollenerwartung,Rollenerwartung,1,2,-0.0,0.0,1.0,gnd:4263108-7,2,1.0
"roma (volk, motiv)","Roma (Volk, Motiv)",1,2,-0.0,0.0,1.0,gnd:4297962-6,2,1.0
romanze,Romanze,1,2,-0.0,0.0,1.0,gnd:4050494-3,2,1.0
rootkit,Rootkit,1,2,-0.0,0.0,1.0,gnd:7518179-4,2,1.0
rosengewächse,Rosengewächse,1,2,-0.0,0.0,1.0,gnd:4178462-5,2,1.0
rotationsspektrum,Rotationsspektrum,1,2,-0.0,0.0,1.0,gnd:4178507-1,2,1.0
rotationssymmetrie,Rotationssymmetrie,1,2,-0.0,0.0,1.0,gnd:4318452-2,2,1.0
roteiche,Roteiche,1,2,-0.0,0.0,1.0,gnd:4292074-7,2,1.0
roter riese,Roter Riese,1,2,-0.0,0.0,1.0,gnd:4178528-9,2,1.0
rotierende flüssigkeit,Rotierende Flüssigkeit,1,2,-0.0,0.0,1.0,gnd:4124081-9,2,1.0
roton,Roton,1,2,-0.0,0.0,1.0,gnd:4765818-6,2,1.0
rotorblatt,Rotorblatt,1,2,-0.0,0.0,1.0,gnd:4286652-2,2,1.0
rotverschiebung,Rotverschiebung,1,2,-0.0,0.0,1.0,gnd:4178556-3,2,1.0
rubidium,Rubidium,1,2,-0.0,0.0,1.0,gnd:4178576-9,2,1.0
rubidiumatom,Rubidiumatom,1,2,-0.0,0.0,1.0,gnd:4178577-0,2,1.0
rucksackproblem,Rucksackproblem,1,2,-0.0,0.0,1.0,gnd:4178600-2,2,1.0
ruder,Ruder,1,2,-0.0,0.0,1.0,gnd:4178603-8,2,1.0
ruderanlage,Ruderanlage,1,2,-0.0,0.0,1.0,gnd:4551489-6,2,1.0
ruintheorie,Ruintheorie,1,2,-0.0,0.0,1.0,gnd:4377889-6,2,1.0
rumpfwerk,Rumpfwerk,1,2,-0.0,0.0,1.0,gnd:4193797-1,2,1.0
rumäniendeutsche,Rumäniendeutsche,1,2,-0.0,0.0,1.0,gnd:4204366-9,2,1.0
rundbau,Rundbau,1,2,-0.0,0.0,1.0,gnd:4129924-3,2,1.0
rundfunkfinanzierung,Rundfunkfinanzierung,1,2,-0.0,0.0,1.0,gnd:4224130-3,2,1.0
rundfunkmarkt,Rundfunkmarkt,1,2,-0.0,0.0,1.0,gnd:4314437-8,2,1.0
rune,Rune,1,2,-0.0,0.0,1.0,gnd:4050996-5,2,1.0
russische revolution (1905),Russische Revolution (1905),1,2,-0.0,0.0,1.0,gnd:4178762-6,2,1.0
russischer flüchtling,Russischer Flüchtling,1,2,-0.0,0.0,1.0,gnd:4330100-9,2,1.0
russischer soldat,Russischer Soldat,1,2,-0.0,0.0,1.0,gnd:4204164-8,2,1.0
russland (motiv),Russland (Motiv),1,2,-0.0,0.0,1.0,gnd:4130559-0,2,1.0
russlandfeldzug (1812),Russlandfeldzug (1812),1,2,-0.0,0.0,1.0,gnd:4133863-7,2,1.0
rutil,Rutil,1,2,-0.0,0.0,1.0,gnd:4178775-4,2,1.0
rußfilter,Rußfilter,1,2,-0.0,0.0,1.0,gnd:4318692-0,2,1.0
rätesystem,Rätesystem,1,2,-0.0,0.0,1.0,gnd:4048262-5,2,1.0
rätsel,Rätsel,1,2,-0.0,0.0,1.0,gnd:4048267-4,2,1.0
räumliche differenzierung,Räumliche Differenzierung,1,2,-0.0,0.0,1.0,gnd:4115688-2,2,1.0
räumliche konkurrenz,Räumliche Konkurrenz,1,2,-0.0,0.0,1.0,gnd:4475180-1,2,1.0
räumliches schließen,Räumliches Schließen,1,2,-0.0,0.0,1.0,gnd:4312147-0,2,1.0
räumliches sehen,Räumliches Sehen,1,2,-0.0,0.0,1.0,gnd:4057325-4,2,1.0
röntgenabsorptionsspektroskopie,Röntgenabsorptionsspektroskopie,1,2,-0.0,0.0,1.0,gnd:4178303-7,2,1.0
röntgenastronomie,Röntgenastronomie,1,2,-0.0,0.0,1.0,gnd:4050311-2,2,1.0
röntgenaufnahmetechnik,Röntgenaufnahmetechnik,1,2,-0.0,0.0,1.0,gnd:4134264-1,2,1.0
röntgendetektor,Röntgendetektor,1,2,-0.0,0.0,1.0,gnd:4461684-3,2,1.0
röntgenpulsar,Röntgenpulsar,1,2,-0.0,0.0,1.0,gnd:4178319-0,2,1.0
röntgenquelle,Röntgenquelle,1,2,-0.0,0.0,1.0,gnd:4252114-2,2,1.0
rösten,Rösten,1,2,-0.0,0.0,1.0,gnd:4178329-3,2,1.0
röstkaffee,Röstkaffee,1,2,-0.0,0.0,1.0,gnd:4178331-1,2,1.0
rückenmarkstumor,Rückenmarkstumor,1,2,-0.0,0.0,1.0,gnd:4115802-7,2,1.0
rückenmuskulatur,Rückenmuskulatur,1,2,-0.0,0.0,1.0,gnd:4332554-3,2,1.0
rückenschmerz,Rückenschmerz,1,2,-0.0,0.0,1.0,gnd:4050838-9,2,1.0
rückkehrpunkt,Rückkehrpunkt,1,2,-0.0,0.0,1.0,gnd:4140059-8,2,1.0
rückschlagspiel,Rückschlagspiel,1,2,-0.0,0.0,1.0,gnd:4178650-6,2,1.0
rücksichtslosigkeit,Rücksichtslosigkeit,1,2,-0.0,0.0,1.0,gnd:4480311-4,2,1.0
rückstand,Rückstand,1,2,-0.0,0.0,1.0,gnd:4124083-2,2,1.0
rückstandsanalyse,Rückstandsanalyse,1,2,-0.0,0.0,1.0,gnd:4050855-9,2,1.0
rücktritt vom versuch,Rücktritt vom Versuch,1,2,-0.0,0.0,1.0,gnd:4050857-2,2,1.0
rückversicherung,Rückversicherung,1,2,-0.0,0.0,1.0,gnd:4050860-2,2,1.0
rückwärtsgleichung,Rückwärtsgleichung,1,2,-0.0,0.0,1.0,gnd:4752002-4,2,1.0
rüde,Rüde,1,2,-0.0,0.0,1.0,gnd:4803304-2,2,1.0
rührreaktor,Rührreaktor,1,2,-0.0,0.0,1.0,gnd:4115803-9,2,1.0
rüstung (schutzkleidung),Rüstung (Schutzkleidung),1,2,-0.0,0.0,1.0,gnd:4130512-7,2,1.0
rüstungsproduktion,Rüstungsproduktion,1,2,-0.0,0.0,1.0,gnd:4140630-8,2,1.0
s-arithmetische gruppe,S-arithmetische Gruppe,1,2,-0.0,0.0,1.0,gnd:4139972-9,2,1.0
sabbatical,Sabbatical,1,2,-0.0,0.0,1.0,gnd:4737943-1,2,1.0
sachkunde,Sachkunde,1,2,-0.0,0.0,1.0,gnd:4178836-9,2,1.0
sachmängelhaftung,Sachmängelhaftung,1,2,-0.0,0.0,1.0,gnd:4178839-4,2,1.0
sachrechnen,Sachrechnen,1,2,-0.0,0.0,1.0,gnd:4140611-4,2,1.0
saftbewegung,Saftbewegung,1,2,-0.0,0.0,1.0,gnd:4539542-1,2,1.0
sagengestalt,Sagengestalt,1,2,-0.0,0.0,1.0,gnd:4221861-5,2,1.0
saisonale komponente,Saisonale Komponente,1,2,-0.0,0.0,1.0,gnd:4124102-2,2,1.0
sakrale prostitution,Sakrale Prostitution,1,2,-0.0,0.0,1.0,gnd:4281074-7,2,1.0
sakralisierung,Sakralisierung,1,2,-0.0,0.0,1.0,gnd:4479722-9,2,1.0
sakrament,Sakrament,1,2,-0.0,0.0,1.0,gnd:4051342-7,2,1.0
salicylsäure,Salicylsäure,1,2,-0.0,0.0,1.0,gnd:4178954-4,2,1.0
salmonella enterica,Salmonella enterica,1,2,-0.0,0.0,1.0,gnd:4511561-8,2,1.0
salzbelastung,Salzbelastung,1,2,-0.0,0.0,1.0,gnd:4178985-4,2,1.0
salzeffekt,Salzeffekt,1,2,-0.0,0.0,1.0,gnd:4178987-8,2,1.0
salzgewinnung,Salzgewinnung,1,2,-0.0,0.0,1.0,gnd:4131245-4,2,1.0
salzhandel,Salzhandel,1,2,-0.0,0.0,1.0,gnd:4051437-7,2,1.0
salzkaverne,Salzkaverne,1,2,-0.0,0.0,1.0,gnd:4461775-6,2,1.0
salzwasseraufbereitung,Salzwasseraufbereitung,1,2,-0.0,0.0,1.0,gnd:4234500-5,2,1.0
samariumsulfid,Samariumsulfid,1,2,-0.0,0.0,1.0,gnd:4179015-7,2,1.0
samen,Samen,1,2,-0.0,0.0,1.0,gnd:4130859-1,2,1.0
sammelbild,Sammelbild,1,2,-0.0,0.0,1.0,gnd:4193212-2,2,1.0
sammeln (motiv),Sammeln (Motiv),1,2,-0.0,0.0,1.0,gnd:4466864-8,2,1.0
sampling (musik),Sampling (Musik),1,2,-0.0,0.0,1.0,gnd:4236246-5,2,1.0
sanatorium,Sanatorium,1,2,-0.0,0.0,1.0,gnd:4179048-0,2,1.0
sandwichbauteil,Sandwichbauteil,1,2,-0.0,0.0,1.0,gnd:4179068-6,2,1.0
sandwichbauweise,Sandwichbauweise,1,2,-0.0,0.0,1.0,gnd:4051569-2,2,1.0
